Group,FilePath
3,Data/108/150022/10060316/10060316.pdf
6,Data/108/150022/10062929/10062929.pdf
3,Data/108/150022/10066132/10066132.pdf
1,Data/108/150022/10068141/10068141.pdf
7,Data/108/150022/10071123/10071123.pdf
7,Data/108/150022/10078828/10078828.pdf
1,Data/108/150022/10080417/10080417.pdf
7,Data/108/150022/10083736/10083736.pdf
1,Data/108/150022/10085111/10085111.pdf
3,Data/108/150022/10088120/10088120.pdf
3,Data/108/150022/10088921/10088921.pdf
9,Data/108/150022/10089218/10089218.pdf
9,Data/108/150022/10089938/10089938.pdf
12,Data/108/150022/10090339/10090339.pdf
7,Data/108/150022/10102903/10102903.pdf
18,Data/108/150022/10106840/10106840.pdf
9,Data/108/150022/10110313/10110313.pdf
0,Data/108/150022/10110324/10110324.pdf
9,Data/108/150022/10110439/10110439.pdf
5,Data/108/150022/10111923/10111923.pdf
5,Data/108/150022/10112512/10112512.pdf
18,Data/108/150022/10114312/10114312.pdf
5,Data/108/150022/10114702/10114702.pdf
5,Data/108/150022/10115105/10115105.pdf
9,Data/108/150022/10117311/10117311.pdf
6,Data/108/150022/10117912/10117912.pdf
5,Data/108/150022/10118904/10118904.pdf
4,Data/108/150022/10122524/10122524.pdf
6,Data/108/150022/10125730/10125730.pdf
6,Data/108/150022/10129429/10129429.pdf
6,Data/108/150022/10130527/10130527.pdf
9,Data/108/150022/10133505/10133505.pdf
6,Data/108/150022/10140028/10140028.pdf
18,Data/108/150022/10147915/10147915.pdf
0,Data/108/150022/10149214/10149214.pdf
8,Data/108/150022/10156006/10156006.pdf
6,Data/108/150022/10160516/10160516.pdf
6,Data/108/150022/10162640/10162640.pdf
0,Data/108/150022/10164914/10164914.pdf
10,Data/108/150022/10165435/10165435.pdf
18,Data/108/150022/10179311/10179311.pdf
10,Data/108/150022/10210505/10210505.pdf
8,Data/108/150022/10211432/10211432.pdf
12,Data/108/150022/10230714/10230714.pdf
12,Data/108/150022/10231226/10231226.pdf
0,Data/108/150022/10258133/10258133.pdf
2,Data/108/150022/10264927/10264927.pdf
9,Data/108/150022/10266342/10266342.pdf
18,Data/108/150022/10285342/10285342.pdf
4,Data/108/150022/10292209/10292209.pdf
3,Data/108/150022/10302317/10302317.pdf
6,Data/108/150022/10309440/10309440.pdf
9,Data/108/150022/10310436/10310436.pdf
17,Data/108/150022/10313911/10313911.pdf
17,Data/108/150022/10313931/10313931.pdf
17,Data/108/150022/10315919/10315919.pdf
1,Data/108/150022/10316338/10316338.pdf
1,Data/108/150022/10317518/10317518.pdf
0,Data/108/150032/10002419/10002419.pdf
4,Data/108/150032/10004408/10004408.pdf
3,Data/108/150032/10014812/10014812.pdf
3,Data/108/150032/10016823/10016823.pdf
3,Data/108/150032/10019235/10019235.pdf
1,Data/108/150032/10020706/10020706.pdf
3,Data/108/150032/10023233/10023233.pdf
3,Data/108/150032/10023719/10023719.pdf
4,Data/108/150032/10026023/10026023.pdf
3,Data/108/150032/10030111/10030111.pdf
3,Data/108/150032/10034024/10034024.pdf
3,Data/108/150032/10045319/10045319.pdf
3,Data/108/150032/10046014/10046014.pdf
7,Data/108/150032/10054530/10054530.pdf
3,Data/108/150032/10059906/10059906.pdf
6,Data/108/150032/10062739/10062739.pdf
1,Data/108/150032/10065006/10065006.pdf
1,Data/108/150032/10066641/10066641.pdf
4,Data/108/150032/10066930/10066930.pdf
7,Data/108/150032/10071123/10071123.pdf
1,Data/108/150032/10079417/10079417.pdf
12,Data/108/150032/10090739/10090739.pdf
7,Data/108/150032/10098908/10098908.pdf
11,Data/108/150032/10100542/10100542.pdf
7,Data/108/150032/10101233/10101233.pdf
11,Data/108/150032/10102936/10102936.pdf
18,Data/108/150032/10112712/10112712.pdf
18,Data/108/150032/10113220/10113220.pdf
18,Data/108/150032/10114232/10114232.pdf
14,Data/108/150032/10129204/10129204.pdf
18,Data/108/150032/10132022/10132022.pdf
9,Data/108/150032/10132605/10132605.pdf
12,Data/108/150032/10136736/10136736.pdf
12,Data/108/150032/10137302/10137302.pdf
0,Data/108/150032/10138531/10138531.pdf
12,Data/108/150032/10138617/10138617.pdf
9,Data/108/150032/10145836/10145836.pdf
0,Data/108/150032/10150338/10150338.pdf
8,Data/108/150032/10156139/10156139.pdf
0,Data/108/150032/10170602/10170602.pdf
0,Data/108/150032/10174333/10174333.pdf
11,Data/108/150032/10227429/10227429.pdf
9,Data/108/150032/10245414/10245414.pdf
6,Data/108/150032/10255337/10255337.pdf
18,Data/108/150032/10300605/10300605.pdf
15,Data/108/150032/10316927/10316927.pdf
17,Data/108/150032/10317007/10317007.pdf
3,Data/108/150042/10002935/10002935.pdf
3,Data/108/150042/10005816/10005816.pdf
0,Data/108/150042/10011731/10011731.pdf
3,Data/108/150042/10020139/10020139.pdf
3,Data/108/150042/10025018/10025018.pdf
3,Data/108/150042/10029230/10029230.pdf
3,Data/108/150042/10032139/10032139.pdf
3,Data/108/150042/10042210/10042210.pdf
3,Data/108/150042/10044421/10044421.pdf
3,Data/108/150042/10044613/10044613.pdf
3,Data/108/150042/10044942/10044942.pdf
3,Data/108/150042/10050105/10050105.pdf
3,Data/108/150042/10052942/10052942.pdf
6,Data/108/150042/10060203/10060203.pdf
3,Data/108/150042/10061510/10061510.pdf
5,Data/108/150042/10075901/10075901.pdf
1,Data/108/150042/10080715/10080715.pdf
1,Data/108/150042/10082427/10082427.pdf
7,Data/108/150042/10084908/10084908.pdf
7,Data/108/150042/10103420/10103420.pdf
18,Data/108/150042/10108016/10108016.pdf
0,Data/108/150042/10109411/10109411.pdf
14,Data/108/150042/10112226/10112226.pdf
6,Data/108/150042/10117222/10117222.pdf
6,Data/108/150042/10117736/10117736.pdf
11,Data/108/150042/10118829/10118829.pdf
6,Data/108/150042/10130017/10130017.pdf
9,Data/108/150042/10134237/10134237.pdf
18,Data/108/150042/10137015/10137015.pdf
4,Data/108/150042/10142836/10142836.pdf
0,Data/108/150042/10157240/10157240.pdf
9,Data/108/150042/10160823/10160823.pdf
10,Data/108/150042/10169903/10169903.pdf
18,Data/108/150042/10185627/10185627.pdf
18,Data/108/150042/10206812/10206812.pdf
12,Data/108/150042/10225003/10225003.pdf
18,Data/108/150042/10233105/10233105.pdf
18,Data/108/150042/10241609/10241609.pdf
2,Data/108/150042/10266129/10266129.pdf
11,Data/108/150042/10274729/10274729.pdf
3,Data/108/150042/10288801/10288801.pdf
18,Data/108/150042/10288809/10288809.pdf
17,Data/108/150042/10316121/10316121.pdf
15,Data/108/150042/10316915/10316915.pdf
18,Data/108/150042/10317434/10317434.pdf
6,Data/108/150042/10321205/10321205.pdf
12,Data/108/150042/10322228/10322228.pdf
6,Data/108/150042/10324415/10324415.pdf
3,Data/108/150042/19111102/19111102.pdf
3,Data/108/150052/10019310/10019310.pdf
3,Data/108/150052/10020115/10020115.pdf
3,Data/108/150052/10032113/10032113.pdf
3,Data/108/150052/10044336/10044336.pdf
3,Data/108/150052/10044421/10044421.pdf
3,Data/108/150052/10052940/10052940.pdf
6,Data/108/150052/10060503/10060503.pdf
6,Data/108/150052/10062507/10062507.pdf
3,Data/108/150052/10066222/10066222.pdf
7,Data/108/150052/10071631/10071631.pdf
7,Data/108/150052/10074136/10074136.pdf
1,Data/108/150052/10082041/10082041.pdf
3,Data/108/150052/10089019/10089019.pdf
9,Data/108/150052/10097230/10097230.pdf
7,Data/108/150052/10102919/10102919.pdf
9,Data/108/150052/10103427/10103427.pdf
13,Data/108/150052/10106130/10106130.pdf
6,Data/108/150052/10109409/10109409.pdf
3,Data/108/150052/10109511/10109511.pdf
18,Data/108/150052/10113310/10113310.pdf
5,Data/108/150052/10113324/10113324.pdf
14,Data/108/150052/10113538/10113538.pdf
9,Data/108/150052/10117311/10117311.pdf
6,Data/108/150052/10117524/10117524.pdf
14,Data/108/150052/10121539/10121539.pdf
18,Data/108/150052/10125036/10125036.pdf
18,Data/108/150052/10125208/10125208.pdf
6,Data/108/150052/10129237/10129237.pdf
14,Data/108/150052/10129304/10129304.pdf
6,Data/108/150052/10131017/10131017.pdf
9,Data/108/150052/10134203/10134203.pdf
12,Data/108/150052/10136814/10136814.pdf
4,Data/108/150052/10152434/10152434.pdf
18,Data/108/150052/10153520/10153520.pdf
11,Data/108/150052/10155418/10155418.pdf
18,Data/108/150052/10157129/10157129.pdf
0,Data/108/150052/10166215/10166215.pdf
10,Data/108/150052/10171427/10171427.pdf
3,Data/108/150052/10173706/10173706.pdf
6,Data/108/150052/10189805/10189805.pdf
6,Data/108/150052/10189926/10189926.pdf
18,Data/108/150052/10193906/10193906.pdf
4,Data/108/150052/10198931/10198931.pdf
0,Data/108/150052/10221223/10221223.pdf
18,Data/108/150052/10225411/10225411.pdf
18,Data/108/150052/10242035/10242035.pdf
14,Data/108/150052/10246810/10246810.pdf
6,Data/108/150052/10257008/10257008.pdf
2,Data/108/150052/10265915/10265915.pdf
11,Data/108/150052/10276931/10276931.pdf
6,Data/108/150052/10313736/10313736.pdf
18,Data/108/150052/10315710/10315710.pdf
1,Data/108/150052/10321334/10321334.pdf
3,Data/108/150062/10002232/10002232.pdf
3,Data/108/150062/10002428/10002428.pdf
3,Data/108/150062/10011406/10011406.pdf
3,Data/108/150062/10018140/10018140.pdf
3,Data/108/150062/10022730/10022730.pdf
3,Data/108/150062/10023714/10023714.pdf
3,Data/108/150062/10024216/10024216.pdf
3,Data/108/150062/10024535/10024535.pdf
3,Data/108/150062/10026121/10026121.pdf
3,Data/108/150062/10031726/10031726.pdf
3,Data/108/150062/10034304/10034304.pdf
3,Data/108/150062/10035838/10035838.pdf
3,Data/108/150062/10035916/10035916.pdf
3,Data/108/150062/10038114/10038114.pdf
3,Data/108/150062/10044507/10044507.pdf
3,Data/108/150062/10046631/10046631.pdf
3,Data/108/150062/10048605/10048605.pdf
3,Data/108/150062/10048941/10048941.pdf
3,Data/108/150062/10050105/10050105.pdf
3,Data/108/150062/10050337/10050337.pdf
3,Data/108/150062/10051030/10051030.pdf
3,Data/108/150062/10052940/10052940.pdf
3,Data/108/150062/10054341/10054341.pdf
3,Data/108/150062/10056539/10056539.pdf
6,Data/108/150062/10060918/10060918.pdf
3,Data/108/150062/10064814/10064814.pdf
3,Data/108/150062/10064828/10064828.pdf
1,Data/108/150062/10067425/10067425.pdf
7,Data/108/150062/10070507/10070507.pdf
7,Data/108/150062/10070629/10070629.pdf
5,Data/108/150062/10074230/10074230.pdf
7,Data/108/150062/10075142/10075142.pdf
7,Data/108/150062/10080104/10080104.pdf
18,Data/108/150062/10080923/10080923.pdf
18,Data/108/150062/10081335/10081335.pdf
4,Data/108/150062/10082636/10082636.pdf
3,Data/108/150062/10084316/10084316.pdf
3,Data/108/150062/10087209/10087209.pdf
3,Data/108/150062/10088531/10088531.pdf
12,Data/108/150062/10094132/10094132.pdf
7,Data/108/150062/10097321/10097321.pdf
11,Data/108/150062/10101838/10101838.pdf
7,Data/108/150062/10102001/10102001.pdf
7,Data/108/150062/10102705/10102705.pdf
7,Data/108/150062/10103105/10103105.pdf
18,Data/108/150062/10111438/10111438.pdf
11,Data/108/150062/10117005/10117005.pdf
6,Data/108/150062/10117222/10117222.pdf
6,Data/108/150062/10117536/10117536.pdf
6,Data/108/150062/10118232/10118232.pdf
18,Data/108/150062/10124827/10124827.pdf
6,Data/108/150062/10128827/10128827.pdf
4,Data/108/150062/10130820/10130820.pdf
18,Data/108/150062/10134228/10134228.pdf
12,Data/108/150062/10137530/10137530.pdf
15,Data/108/150062/10146003/10146003.pdf
2,Data/108/150062/10150327/10150327.pdf
0,Data/108/150062/10157516/10157516.pdf
18,Data/108/150062/10159624/10159624.pdf
2,Data/108/150062/10160529/10160529.pdf
0,Data/108/150062/10165813/10165813.pdf
18,Data/108/150062/10184415/10184415.pdf
18,Data/108/150062/10185801/10185801.pdf
6,Data/108/150062/10187402/10187402.pdf
0,Data/108/150062/10196224/10196224.pdf
18,Data/108/150062/10202507/10202507.pdf
0,Data/108/150062/10203801/10203801.pdf
18,Data/108/150062/10212442/10212442.pdf
10,Data/108/150062/10222206/10222206.pdf
0,Data/108/150062/10224123/10224123.pdf
12,Data/108/150062/10231137/10231137.pdf
18,Data/108/150062/10235339/10235339.pdf
18,Data/108/150062/10242023/10242023.pdf
14,Data/108/150062/10252321/10252321.pdf
18,Data/108/150062/10273938/10273938.pdf
18,Data/108/150062/10275340/10275340.pdf
18,Data/108/150062/10278539/10278539.pdf
18,Data/108/150062/10307914/10307914.pdf
1,Data/108/150062/10316916/10316916.pdf
1,Data/108/150062/10318004/10318004.pdf
4,Data/108/150062/19250201/19250201.pdf
0,Data/108/150072/10011731/10011731.pdf
3,Data/108/150072/10032604/10032604.pdf
3,Data/108/150072/10035842/10035842.pdf
3,Data/108/150072/10050105/10050105.pdf
3,Data/108/150072/10052202/10052202.pdf
3,Data/108/150072/10052203/10052203.pdf
3,Data/108/150072/10052230/10052230.pdf
6,Data/108/150072/10060226/10060226.pdf
6,Data/108/150072/10062315/10062315.pdf
6,Data/108/150072/10063127/10063127.pdf
1,Data/108/150072/10065925/10065925.pdf
4,Data/108/150072/10067014/10067014.pdf
7,Data/108/150072/10071721/10071721.pdf
7,Data/108/150072/10075414/10075414.pdf
7,Data/108/150072/10075526/10075526.pdf
5,Data/108/150072/10077601/10077601.pdf
7,Data/108/150072/10080038/10080038.pdf
12,Data/108/150072/10080116/10080116.pdf
7,Data/108/150072/10086742/10086742.pdf
4,Data/108/150072/10087632/10087632.pdf
9,Data/108/150072/10089340/10089340.pdf
12,Data/108/150072/10090301/10090301.pdf
12,Data/108/150072/10091041/10091041.pdf
9,Data/108/150072/10099237/10099237.pdf
3,Data/108/150072/10111023/10111023.pdf
6,Data/108/150072/10118336/10118336.pdf
14,Data/108/150072/10121301/10121301.pdf
6,Data/108/150072/10128428/10128428.pdf
18,Data/108/150072/10137641/10137641.pdf
9,Data/108/150072/10144014/10144014.pdf
11,Data/108/150072/10152137/10152137.pdf
0,Data/108/150072/10183231/10183231.pdf
18,Data/108/150072/10184441/10184441.pdf
18,Data/108/150072/10193418/10193418.pdf
18,Data/108/150072/10210240/10210240.pdf
18,Data/108/150072/10212539/10212539.pdf
18,Data/108/150072/10233803/10233803.pdf
14,Data/108/150072/10247710/10247710.pdf
6,Data/108/150072/10256727/10256727.pdf
2,Data/108/150072/10266129/10266129.pdf
2,Data/108/150072/10266137/10266137.pdf
18,Data/108/150072/10274036/10274036.pdf
16,Data/108/150072/10291202/10291202.pdf
17,Data/108/150072/10316535/10316535.pdf
1,Data/108/150072/10317604/10317604.pdf
15,Data/108/150072/10318817/10318817.pdf
11,Data/108/150072/10321911/10321911.pdf
2,Data/108/150072/10326737/10326737.pdf
16,Data/108/150082/10005036/10005036.pdf
3,Data/108/150082/10019542/10019542.pdf
3,Data/108/150082/10029834/10029834.pdf
3,Data/108/150082/10032542/10032542.pdf
3,Data/108/150082/10044309/10044309.pdf
3,Data/108/150082/10045319/10045319.pdf
3,Data/108/150082/10045322/10045322.pdf
3,Data/108/150082/10048605/10048605.pdf
3,Data/108/150082/10048613/10048613.pdf
6,Data/108/150082/10060201/10060201.pdf
3,Data/108/150082/10060316/10060316.pdf
6,Data/108/150082/10061325/10061325.pdf
6,Data/108/150082/10061433/10061433.pdf
6,Data/108/150082/10062425/10062425.pdf
1,Data/108/150082/10065627/10065627.pdf
4,Data/108/150082/10069523/10069523.pdf
7,Data/108/150082/10074832/10074832.pdf
7,Data/108/150082/10075323/10075323.pdf
5,Data/108/150082/10075441/10075441.pdf
3,Data/108/150082/10089019/10089019.pdf
7,Data/108/150082/10104925/10104925.pdf
0,Data/108/150082/10109513/10109513.pdf
14,Data/108/150082/10112718/10112718.pdf
14,Data/108/150082/10129304/10129304.pdf
6,Data/108/150082/10129913/10129913.pdf
18,Data/108/150082/10136437/10136437.pdf
15,Data/108/150082/10146216/10146216.pdf
8,Data/108/150082/10157735/10157735.pdf
10,Data/108/150082/10170501/10170501.pdf
10,Data/108/150082/10171127/10171127.pdf
18,Data/108/150082/10178408/10178408.pdf
18,Data/108/150082/10179311/10179311.pdf
18,Data/108/150082/10181010/10181010.pdf
18,Data/108/150082/10185801/10185801.pdf
18,Data/108/150082/10193626/10193626.pdf
4,Data/108/150082/10198931/10198931.pdf
18,Data/108/150082/10202507/10202507.pdf
0,Data/108/150082/10217204/10217204.pdf
10,Data/108/150082/10223130/10223130.pdf
9,Data/108/150082/10242742/10242742.pdf
6,Data/108/150082/10251332/10251332.pdf
4,Data/108/150082/10286417/10286417.pdf
6,Data/108/150082/10310312/10310312.pdf
15,Data/108/150082/10316429/10316429.pdf
15,Data/108/150082/10316527/10316527.pdf
15,Data/108/150082/10318817/10318817.pdf
4,Data/108/150082/10319814/10319814.pdf
5,Data/108/150082/19250404/19250404.pdf
3,Data/108/150092/10032317/10032317.pdf
4,Data/108/150092/10034704/10034704.pdf
3,Data/108/150092/10046816/10046816.pdf
18,Data/108/150092/10049807/10049807.pdf
3,Data/108/150092/10050327/10050327.pdf
3,Data/108/150092/10057937/10057937.pdf
3,Data/108/150092/10060912/10060912.pdf
6,Data/108/150092/10061425/10061425.pdf
1,Data/108/150092/10065130/10065130.pdf
3,Data/108/150092/10066108/10066108.pdf
1,Data/108/150092/10066401/10066401.pdf
1,Data/108/150092/10066929/10066929.pdf
4,Data/108/150092/10069710/10069710.pdf
5,Data/108/150092/10075215/10075215.pdf
7,Data/108/150092/10075902/10075902.pdf
5,Data/108/150092/10076817/10076817.pdf
1,Data/108/150092/10085211/10085211.pdf
1,Data/108/150092/10085435/10085435.pdf
3,Data/108/150092/10088531/10088531.pdf
3,Data/108/150092/10091033/10091033.pdf
12,Data/108/150092/10092708/10092708.pdf
7,Data/108/150092/10098839/10098839.pdf
9,Data/108/150092/10098904/10098904.pdf
6,Data/108/150092/10099208/10099208.pdf
11,Data/108/150092/10103914/10103914.pdf
4,Data/108/150092/10104413/10104413.pdf
7,Data/108/150092/10106005/10106005.pdf
13,Data/108/150092/10106030/10106030.pdf
5,Data/108/150092/10111935/10111935.pdf
5,Data/108/150092/10112619/10112619.pdf
6,Data/108/150092/10116134/10116134.pdf
11,Data/108/150092/10118513/10118513.pdf
14,Data/108/150092/10121305/10121305.pdf
18,Data/108/150092/10125321/10125321.pdf
18,Data/108/150092/10133128/10133128.pdf
18,Data/108/150092/10152323/10152323.pdf
18,Data/108/150092/10156615/10156615.pdf
18,Data/108/150092/10193516/10193516.pdf
18,Data/108/150092/10193616/10193616.pdf
18,Data/108/150092/10194228/10194228.pdf
3,Data/108/150092/10199214/10199214.pdf
18,Data/108/150092/10207835/10207835.pdf
18,Data/108/150092/10218623/10218623.pdf
11,Data/108/150092/10226834/10226834.pdf
18,Data/108/150092/10239301/10239301.pdf
9,Data/108/150092/10266302/10266302.pdf
18,Data/108/150092/10298811/10298811.pdf
18,Data/108/150092/10300237/10300237.pdf
18,Data/108/150092/10315710/10315710.pdf
1,Data/108/150092/10317518/10317518.pdf
18,Data/108/150092/10317810/10317810.pdf
11,Data/108/150092/10323929/10323929.pdf
3,Data/108/150092/10330301/10330301.pdf
3,Data/108/150102/10002104/10002104.pdf
3,Data/108/150102/10023006/10023006.pdf
3,Data/108/150102/10024336/10024336.pdf
3,Data/108/150102/10025336/10025336.pdf
3,Data/108/150102/10026818/10026818.pdf
3,Data/108/150102/10035628/10035628.pdf
3,Data/108/150102/10038508/10038508.pdf
3,Data/108/150102/10038607/10038607.pdf
3,Data/108/150102/10044418/10044418.pdf
3,Data/108/150102/10044613/10044613.pdf
3,Data/108/150102/10046816/10046816.pdf
18,Data/108/150102/10048224/10048224.pdf
3,Data/108/150102/10048527/10048527.pdf
3,Data/108/150102/10050405/10050405.pdf
3,Data/108/150102/10050637/10050637.pdf
3,Data/108/150102/10057927/10057927.pdf
6,Data/108/150102/10061405/10061405.pdf
1,Data/108/150102/10065130/10065130.pdf
1,Data/108/150102/10065403/10065403.pdf
7,Data/108/150102/10071217/10071217.pdf
5,Data/108/150102/10075001/10075001.pdf
7,Data/108/150102/10075702/10075702.pdf
5,Data/108/150102/10076703/10076703.pdf
5,Data/108/150102/10076829/10076829.pdf
5,Data/108/150102/10077115/10077115.pdf
9,Data/108/150102/10077734/10077734.pdf
9,Data/108/150102/10081020/10081020.pdf
1,Data/108/150102/10084819/10084819.pdf
3,Data/108/150102/10091033/10091033.pdf
3,Data/108/150102/10091340/10091340.pdf
7,Data/108/150102/10097415/10097415.pdf
9,Data/108/150102/10097731/10097731.pdf
7,Data/108/150102/10102505/10102505.pdf
9,Data/108/150102/10103913/10103913.pdf
7,Data/108/150102/10104911/10104911.pdf
13,Data/108/150102/10106540/10106540.pdf
0,Data/108/150102/10109513/10109513.pdf
11,Data/108/150102/10113525/10113525.pdf
5,Data/108/150102/10114801/10114801.pdf
6,Data/108/150102/10118110/10118110.pdf
18,Data/108/150102/10125321/10125321.pdf
18,Data/108/150102/10126038/10126038.pdf
18,Data/108/150102/10129121/10129121.pdf
3,Data/108/150102/10131432/10131432.pdf
4,Data/108/150102/10132919/10132919.pdf
18,Data/108/150102/10143903/10143903.pdf
9,Data/108/150102/10144014/10144014.pdf
0,Data/108/150102/10153523/10153523.pdf
2,Data/108/150102/10160537/10160537.pdf
0,Data/108/150102/10166829/10166829.pdf
8,Data/108/150102/10171411/10171411.pdf
18,Data/108/150102/10171842/10171842.pdf
10,Data/108/150102/10176807/10176807.pdf
18,Data/108/150102/10181406/10181406.pdf
0,Data/108/150102/10184407/10184407.pdf
6,Data/108/150102/10188228/10188228.pdf
18,Data/108/150102/10194126/10194126.pdf
18,Data/108/150102/10207835/10207835.pdf
12,Data/108/150102/10225205/10225205.pdf
11,Data/108/150102/10226722/10226722.pdf
12,Data/108/150102/10230321/10230321.pdf
18,Data/108/150102/10234739/10234739.pdf
3,Data/108/150102/10243412/10243412.pdf
9,Data/108/150102/10244006/10244006.pdf
18,Data/108/150102/10254821/10254821.pdf
6,Data/108/150102/10255137/10255137.pdf
0,Data/108/150102/10267523/10267523.pdf
18,Data/108/150102/10274111/10274111.pdf
6,Data/108/150102/10299314/10299314.pdf
18,Data/108/150102/10301414/10301414.pdf
18,Data/108/150102/10303018/10303018.pdf
17,Data/108/150102/10310917/10310917.pdf
1,Data/108/150102/10314942/10314942.pdf
17,Data/108/150102/10315124/10315124.pdf
4,Data/108/150102/10315208/10315208.pdf
18,Data/108/150102/10315710/10315710.pdf
18,Data/108/150102/10315812/10315812.pdf
1,Data/108/150102/10316018/10316018.pdf
1,Data/108/150102/10317302/10317302.pdf
15,Data/108/150102/10318715/10318715.pdf
11,Data/108/150102/10321223/10321223.pdf
6,Data/108/150102/10323222/10323222.pdf
3,Data/108/150102/10329611/10329611.pdf
3,Data/108/150102/10330204/10330204.pdf
3,Data/108/150112/10001715/10001715.pdf
3,Data/108/150112/10014412/10014412.pdf
3,Data/108/150112/10018214/10018214.pdf
11,Data/108/150112/10019605/10019605.pdf
3,Data/108/150112/10031401/10031401.pdf
3,Data/108/150112/10032317/10032317.pdf
3,Data/108/150112/10033037/10033037.pdf
3,Data/108/150112/10034826/10034826.pdf
3,Data/108/150112/10042203/10042203.pdf
3,Data/108/150112/10045029/10045029.pdf
4,Data/108/150112/10065511/10065511.pdf
7,Data/108/150112/10070420/10070420.pdf
1,Data/108/150112/10085219/10085219.pdf
7,Data/108/150112/10092603/10092603.pdf
7,Data/108/150112/10102717/10102717.pdf
18,Data/108/150112/10133128/10133128.pdf
18,Data/108/150112/10137305/10137305.pdf
2,Data/108/150112/10149305/10149305.pdf
18,Data/108/150112/10153508/10153508.pdf
8,Data/108/150112/10170520/10170520.pdf
0,Data/108/150112/10175909/10175909.pdf
14,Data/108/150112/10195924/10195924.pdf
0,Data/108/150112/10202120/10202120.pdf
4,Data/108/150112/10218910/10218910.pdf
18,Data/108/150112/10238037/10238037.pdf
16,Data/108/150112/10258816/10258816.pdf
18,Data/108/150112/10268108/10268108.pdf
18,Data/108/150112/10275316/10275316.pdf
18,Data/108/150112/10284712/10284712.pdf
18,Data/108/150112/10298811/10298811.pdf
18,Data/108/150112/10301414/10301414.pdf
6,Data/108/150112/10312018/10312018.pdf
2,Data/108/150112/10326342/10326342.pdf
3,Data/108/150122/10001715/10001715.pdf
3,Data/108/150122/10023142/10023142.pdf
3,Data/108/150122/10024336/10024336.pdf
3,Data/108/150122/10025336/10025336.pdf
3,Data/108/150122/10028839/10028839.pdf
3,Data/108/150122/10034826/10034826.pdf
3,Data/108/150122/10036042/10036042.pdf
3,Data/108/150122/10040531/10040531.pdf
14,Data/108/150122/10054433/10054433.pdf
6,Data/108/150122/10057114/10057114.pdf
7,Data/108/150122/10063309/10063309.pdf
5,Data/108/150122/10074541/10074541.pdf
5,Data/108/150122/10076617/10076617.pdf
7,Data/108/150122/10092603/10092603.pdf
7,Data/108/150122/10097330/10097330.pdf
7,Data/108/150122/10097803/10097803.pdf
11,Data/108/150122/10103214/10103214.pdf
18,Data/108/150122/10107114/10107114.pdf
6,Data/108/150122/10118610/10118610.pdf
18,Data/108/150122/10125811/10125811.pdf
18,Data/108/150122/10126205/10126205.pdf
18,Data/108/150122/10130922/10130922.pdf
14,Data/108/150122/10131018/10131018.pdf
18,Data/108/150122/10134832/10134832.pdf
18,Data/108/150122/10143916/10143916.pdf
18,Data/108/150122/10157405/10157405.pdf
8,Data/108/150122/10169106/10169106.pdf
8,Data/108/150122/10170032/10170032.pdf
0,Data/108/150122/10174238/10174238.pdf
0,Data/108/150122/10175909/10175909.pdf
8,Data/108/150122/10177206/10177206.pdf
6,Data/108/150122/10187338/10187338.pdf
6,Data/108/150122/10187730/10187730.pdf
4,Data/108/150122/10192822/10192822.pdf
0,Data/108/150122/10196542/10196542.pdf
4,Data/108/150122/10198931/10198931.pdf
0,Data/108/150122/10199837/10199837.pdf
18,Data/108/150122/10214632/10214632.pdf
18,Data/108/150122/10219934/10219934.pdf
18,Data/108/150122/10221237/10221237.pdf
11,Data/108/150122/10226622/10226622.pdf
2,Data/108/150122/10230205/10230205.pdf
18,Data/108/150122/10234739/10234739.pdf
9,Data/108/150122/10246941/10246941.pdf
0,Data/108/150122/10265011/10265011.pdf
2,Data/108/150122/10266141/10266141.pdf
1,Data/108/150122/10315042/10315042.pdf
15,Data/108/150122/10315737/10315737.pdf
1,Data/108/150122/10316018/10316018.pdf
15,Data/108/150122/10316741/10316741.pdf
1,Data/108/150122/10317202/10317202.pdf
1,Data/108/150122/10317518/10317518.pdf
15,Data/108/150122/10317925/10317925.pdf
2,Data/108/150122/10326329/10326329.pdf
3,Data/108/150132/10001205/10001205.pdf
3,Data/108/150132/10001207/10001207.pdf
3,Data/108/150132/10003009/10003009.pdf
3,Data/108/150132/10003824/10003824.pdf
16,Data/108/150132/10005036/10005036.pdf
3,Data/108/150132/10014110/10014110.pdf
3,Data/108/150132/10018140/10018140.pdf
3,Data/108/150132/10020139/10020139.pdf
3,Data/108/150132/10021711/10021711.pdf
3,Data/108/150132/10022832/10022832.pdf
3,Data/108/150132/10027231/10027231.pdf
3,Data/108/150132/10027308/10027308.pdf
3,Data/108/150132/10031001/10031001.pdf
3,Data/108/150132/10031030/10031030.pdf
3,Data/108/150132/10031802/10031802.pdf
3,Data/108/150132/10032139/10032139.pdf
3,Data/108/150132/10032517/10032517.pdf
3,Data/108/150132/10032717/10032717.pdf
4,Data/108/150132/10034431/10034431.pdf
3,Data/108/150132/10042117/10042117.pdf
3,Data/108/150132/10044928/10044928.pdf
3,Data/108/150132/10044939/10044939.pdf
3,Data/108/150132/10045120/10045120.pdf
3,Data/108/150132/10045426/10045426.pdf
3,Data/108/150132/10048139/10048139.pdf
3,Data/108/150132/10053107/10053107.pdf
3,Data/108/150132/10053329/10053329.pdf
3,Data/108/150132/10053601/10053601.pdf
